W10 5AA,51.525593,-0.215045
SW8 2LF,51.481544,-0.128236
SW19 1DD,51.415272,-0.181624
RM1 1AU,51.575953,0.180722
NW9 6JX,51.583667,-0.244294
E4 8ST,51.604124,-0.021044
N4 1UJ,51.577289,-0.095411
HA0 4TA,51.543593,-0.298951
TW18 3AP,51.432561,-0.51936
UB3 3EX,51.516692,-0.405512
CR0 4XT,51.375802,-0.117724
SE14 5UQ,51.475529,-0.042398
SE10 0QJ,51.489655,0.01502
TW9 4LL,51.46899,-0.279094
SM3 9AA,51.372109,-0.225704
EN1 1TH,51.652721,-0.052857
SE6 4pu,51.441741,-0.028835
DA1 4HW,51.449278,0.178869
HA4 0HG,51.557607,-0.396956
KT11 1HW,51.336362,-0.421653
KT16 9AG,51.390963,-0.503872
WD25 9JS,51.681332,-0.387976
TW1 3AB,51.448673,-0.324816
IG4 5EE,51.579482,0.059072
W2 5EH,51.520063,-0.191002
W2 3HJ,51.510789,-0.183227
SW1W 9QB,51.494315,-0.149322
N1 2TZ,51.540045,-0.102259
SE1 0AX,51.503468,-0.095292
W6 9NT,51.484143,-0.220135
SW15 4LB,51.449547,-0.238995
SW6 5HY,51.47189,-0.210331
SW10 0NY,51.480436,-0.182446
SW18 5JS,51.446361,-0.198046
SW8 4NE,51.47834,-0.147938
SW11 3SJ,51.464808,-0.18134
EC1V 9FR,51.525241,-0.089367
SW20 8RF,51.411407,-0.226297
E1 1DT,51.517756,-0.066114
NW10 0HP,51.560301,-0.253677
W5 3HJ,51.515723,-0.291356
SW17 0BW,51.429305,-0.185397
N7 8JE,51.550369,-0.108984
N8 8JN,51.582274,-0.12804
SW12 9DR,51.451417,-0.147416
SE8 5DG,51.488649,-0.040266
SE16 ,51.499233,-0.041049
BR1 4JU,51.418733,0.001112
SE3 8UQ,51.475387,0.026804
SE13 6NX,51.455064,-0.015263
SE9 3AL,51.435614,0.060725
SE23 1HP,51.44239,-0.04347
E4 7PU,51.635032,-0.013601
SE19 1PL,51.424489,-0.083403
SE19 1UN,51.425127,-0.07568
IG1 2LW,51.550853,0.074165
CR0 5AR,51.357202,-0.03327
EN5 3JG,51.64234,-0.254473
E3 2TB,51.534339,-0.021376
W3 0PA,51.525324,-0.281324
CR0 0LA,51.344106,-0.019788
CR0 2LG,51.387793,-0.096823
SE25 4UX,51.39597,-0.068423
N13 5UN,51.61416,-0.109425
W7 1DH,51.509474,-0.334519
EN2 8JF,51.663087,-0.10441
EN3 5SS,51.667266,-0.042805
KT3 4QN,51.405393,-0.25704
TW1 3AB,51.448673,-0.324816
TW2 5JD,51.438042,-0.369333
IG11 9PG,51.533414,0.10557
IG11 7BL,51.536988,0.072064
IG7 5PP,51.610789,0.081287
UB6 8QQ,51.534986,-0.346666
RM5 2AT,51.597837,0.157123
BR5 1EA,51.386741,0.075316
CR8 5JE,51.328973,-0.107498
DA16 3QS,51.463462,0.10039
UB7 7QP,51.516587,-0.476786
N10 1QD,51.596444,-0.144329
CR0 4TJ,51.373395,-0.131975
KT11 1HU,51.336308,-0.405749
DA1 1PU,51.429161,0.222911
DA8 3RF,51.474484,0.177017
KT10 9TL,51.376638,-0.345911
NW7 3ET,51.622334,-0.255211
RM1 4SJ,51.591386,0.179195
NW7 3HB,51.624869,-0.259362
KT6 5AT,51.375441,-0.303093
NW9 0HS,51.596403,-0.263237
KT13 0RP,51.346876,-0.463049
IG8 8QH,51.592074,0.04506
SW7 3RD,51.491986,-0.179221
N18 2SX,51.610507,-0.066262
SW1V 3JY,51.485242,-0.13628
RM4 1XL,51.649192,0.113764
WD3 5SE,51.657612,-0.500775
WD3 3ED,51.649685,-0.43693
TW13 6QN,51.434009,-0.388539
TW5 0RG,51.488431,-0.371641
UB10 9NR,51.553777,-0.449898
KT16 0PJ,51.367094,-0.531312
HA5 2AF,51.597768,-0.393867
CR2 9LE,51.331892,-0.075251
DA15 9NT,51.447978,0.115813
TW18 4HN,51.436525,-0.502312
WD24 7RU,51.680977,-0.394888
SE24 9DG,51.448865,-0.098631
KT16 0PG,51.363719,-0.533173
CR5 1EN,51.300138,-0.116675
EN1 4JR,51.66439,-0.056493
RM10 7RP,51.558761,0.147944
RM1 2SL,51.574015,0.196404
E4 9HH,51.608912,-0.001107
UB7 9JS,51.498937,-0.468615
SE9 3AF,51.438185,0.052064
HA3 9RY,51.584977,-0.283635
NW2 5HS,51.547413,-0.223018
N17 7AB,51.599141,-0.076665
W3 7QS,51.506182,-0.259537
W3 7RS,51.506992,-0.249318
W6 0XF,51.497169,-0.244306
SM6 0DW,51.36188,-0.150988
IG1 4BS,51.563612,0.082422
NW2 6ND,51.563782,-0.222654
NW2 6LD,51.565782,-0.225822
HA9 0RJ,51.55734,-0.286479
N7 9QE,51.546558,-0.126997
NW6 7QE,51.546104,-0.203195
SE3 0DZ,51.467956,0.025409
SE16 7LL,51.495398,-0.046963
IG11 7BS,51.536309,0.070779
IG6 1HY,51.584029,0.077639
NW2 1LW,51.574706,-0.218923
NW10 0TL,51.553906,-0.255436
N12 0SH,51.60686,-0.156461
BR3 4AA,51.396705,-0.04818
E6 7FB,51.512157,0.077235
RM6 4HY,51.566546,0.111934
UB6 8DW,51.5336,-0.31873
N18 3HF,51.608234,-0.046833
SE13 7PY,51.46567,-0.010699
KT3 4PJ,51.402056,-0.23954
EN3 4DP,51.648017,-0.047364
CR8 2HA,51.338053,-0.116241
RM13 9YZ,51.520147,0.190682
RM11 1PY,51.565635,0.191988
RM3 0LL,51.593735,0.218449
SE1 5HG,51.488739,-0.076115
TW16 7BB,51.418683,-0.421955
TW7 7JY,51.45905,-0.337435
TW7 5NZ,51.485896,-0.330135
TW13 4EX,51.442892,-0.412804
KT13 0XF,51.344654,-0.475342
SM1 2NB,51.373011,-0.207005
UB2 5LN,51.49907,-0.407755
TW19 7PZ,51.445639,-0.472701
TW14 0LT,51.459298,-0.415042
WD17 2BD,51.65142,-0.387664
UB4 9SQ,51.524856,-0.385075
DA14 5BL,51.414804,0.123197
E3 3DA,51.527195,-0.010527
WD19 6EG,51.626843,-0.386267
N21 2SA,51.633206,-0.093836
CR7 7ND,51.401365,-0.118084
SE11 6PR,51.490842,-0.111434
SW8 3LT,51.468506,-0.144161
N1 0SL,51.536389,-0.116989
SW15 3DX,51.440097,-0.245114
EC1V 1JQ,51.529772,-0.094815
SE1 7TN,51.504793,-0.085454
E1W 2BU,51.509133,-0.061248
E1 6HU,51.524663,-0.077643
NW10 5ND,51.532226,-0.238604
SW14 7ED,51.464042,-0.277696
NW11 6AH,51.588731,-0.199276
SW17 0NP,51.433233,-0.184665
E3 4LN,51.526675,-0.026077
E3 4PE,51.526629,-0.036184
E8 3SG,51.538542,-0.056581
E15 1LN,51.55139,0.005558
SE22 8EN,51.461774,-0.076299
SE6 1AA,51.445315,-0.006202
SE12 8BL,51.45189,0.0288
W10 6AH,51.520756,-0.228726
E14 0EJ,51.510519,-0.010097
CR0 4RE,51.363829,-0.11866
SE27 9AF,51.435253,-0.10439
N9 7ET,51.634456,-0.053322
NW9 8SL,51.574227,-0.261961
EN2 6EU,51.646169,-0.080948
EN2 0QN,51.660063,-0.087591
TW8 9BS,51.491065,-0.303082
UB6 0EJ,51.551879,-0.339433
RM8 1AJ,51.563923,0.145965
RM8 2UU,51.558435,0.124355
RM11 1XA,51.566908,0.219019
E17 8BQ,51.575355,-0.029986
BR6 0JG,51.381534,0.105058
KT2 5QU,51.43078,-0.307388
N8 8SE,51.582622,-0.11886
HA8 9RZ,51.61725,-0.261025
DA4 0DX,51.382575,0.219647
E4 7RS,51.641988,-0.009105
N9 0EU,51.622549,-0.048934
NW4 3AQ,51.58462,-0.229938
SW16 3BS,51.419545,-0.126858
UB3 5AY,51.481399,-0.446506
IG11 0TT,51.531221,0.125481
E17 4JD,51.591118,-0.008111
SW3 3DW,51.49236,-0.167437
UB9 4DN,51.554239,-0.488799
WD3 2BQ,51.650815,-0.485704
BR6 7ET,51.358475,0.084481
DA7 5AQ,51.466639,0.144939
IG9 5UA,51.633315,0.031019
TW5 9AN,51.474993,-0.392207
UB10 0PH,51.532062,-0.452034
UB4 8JE,51.525403,-0.432669
UB7 7ND,51.506261,-0.469695
SE13 7PY,51.46567,-0.010699
SE27 0QP,51.423468,-0.105741
E4 8PU,51.611792,-0.031009
IG4 5AN,51.576303,0.048004
SW9 0HY,51.478739,-0.11539
SE1 5JX,51.486081,-0.066461
NW1 5AR,51.522055,-0.159499
E1 5BW,51.522486,-0.063939
SW19 2QD,51.411962,-0.177541
SW19 6NL,51.444455,-0.207446
NW10 5JU,51.529377,-0.220851
N6 4BE,51.573048,-0.150124
SW12 8ST,51.450738,-0.155086
SE5 8UH,51.474294,-0.079775
TW9 1XE,51.462049,-0.288985
KT2 6PQ,51.413559,-0.288193
E12 6TL,51.546276,0.048602
E12 5JT,51.554381,0.057664
TW9 4LL,51.46899,-0.279094
SE9 2TD,51.444099,0.063007
SE6 1TP,51.434001,0.009088
SE26 ,51.42832,-0.055577
SE25 6RQ,51.398511,-0.088989
IG8 9DH,51.600727,0.014258
N11 2QH,51.606292,-0.122893
BR3 3PR,51.405766,-0.03343
BR4 0LU,51.376818,-0.021135
EN1 4SB,51.680272,-0.049491
EN2 0BU,51.664005,-0.080093
TW7 7ES,51.463515,-0.332104
EN4 8RN,51.649811,-0.171054
IG8 7JD,51.606863,0.042172
IG9 5HP,51.624791,0.030971
RM10 9LU,51.528153,0.157532
RM10 7XY,51.541188,0.158766
N17 7LY,51.606554,-0.091169
SW19 8JZ,51.426967,-0.191214
E18 2QD,51.599706,0.013477
KT6 5PP,51.392396,-0.311507
HA3 5EA,51.600423,-0.338442
SE1 5LU,51.489731,-0.079011
HA1 4EU,51.581103,-0.349568
BR2 7EQ,51.377274,0.011202
DA8 1LB,51.472635,0.15687
UB3 3HQ,51.513641,-0.410663
KT13 9DJ,51.371285,-0.45035
KT12 3PW,51.386278,-0.386551
N17 0YH,51.603572,-0.053618
UB8 3QH,51.522801,-0.456903
SM1 2SS,51.361418,-0.197504
CR2 6AJ,51.351529,-0.099274
TW18 2LR,51.420734,-0.507862
WD24 4AD,51.667554,-0.397734
WD25 8HH,51.661838,-0.357567
DA1 5BL,51.45561,0.207182
HA4 6QQ,51.555241,-0.405521
UB10 8LF,51.566432,-0.442686
UB7 0EA,51.482028,-0.480833
HA2 6NB,51.603292,-0.359623
E17 7AS,51.583068,-0.036812
RM3 8SJ,51.596785,0.215046
N10 1LJ,51.598414,-0.146595
HA2 0EG,51.567669,-0.352147
W12 7RH,51.512232,-0.224632
